target_id	length	eff_length	est_counts	tpm
TRINITY_DN108_c0_g1_i5	1476	1284.68	6.72421	23.4968
TRINITY_DN108_c0_g1_i7	1987	1795.68	32.9633	82.4071
TRINITY_DN108_c0_g2_i1	503	311.744	3.08415	44.4118
TRINITY_DN108_c1_g1_i1	241	59.7893	0	0
TRINITY_DN102_c0_g1_i1	720	528.677	1	8.49125
TRINITY_DN102_c0_g2_i1	2068	1876.68	445.085	1064.67
TRINITY_DN102_c0_g2_i2	1800	1608.68	15.8801	44.3146
TRINITY_DN102_c0_g2_i3	2107	1915.68	23.0348	53.9788
TRINITY_DN191_c0_g1_i3	3055	2863.68	8	12.5409
TRINITY_DN191_c1_g1_i1	830	638.677	2	14.0576
TRINITY_DN191_c1_g1_i2	374	182.989	0	0
TRINITY_DN191_c2_g1_i1	488	296.744	0	0
TRINITY_DN191_c3_g1_i1	234	54.3891	0	0
TRINITY_DN191_c4_g1_i1	244	62.0804	1	72.3115
TRINITY_DN191_c5_g1_i1	208	36.362	1	123.457
TRINITY_DN191_c6_g1_i1	201	31.835	1	141.012
TRINITY_DN138_c0_g1_i1	1905	1713.68	0	0
TRINITY_DN138_c0_g1_i2	1839	1647.68	32.1315	87.543
TRINITY_DN138_c0_g1_i3	257	72.5894	0	0
TRINITY_DN138_c0_g1_i4	245	62.8545	0	0
TRINITY_DN138_c0_g1_i5	1440	1248.68	6.69957	24.0857
TRINITY_DN138_c0_g1_i6	335	144.589	0	0
TRINITY_DN138_c0_g1_i9	248	65.1869	0	0
TRINITY_DN138_c0_g2_i1	215	40.995	0	0
TRINITY_DN138_c0_g2_i2	240	59.0609	2	152.017
TRINITY_DN138_c0_g3_i1	354	163.222	0	0
TRINITY_DN138_c1_g1_i1	1084	892.677	0	0
TRINITY_DN138_c2_g1_i1	266	80.3353	0	0
TRINITY_DN138_c2_g1_i2	266	80.3353	0	0
TRINITY_DN138_c3_g1_i1	267	81.2	1	55.2849
TRINITY_DN138_c5_g1_i1	825	633.677	8	56.674
TRINITY_DN138_c6_g1_i1	212	38.9585	0	0
TRINITY_DN150_c0_g1_i1	208	36.362	0	0
TRINITY_DN150_c0_g2_i1	240	59.0609	0	0
TRINITY_DN150_c0_g3_i1	2340	2148.68	8.34092	17.4263
TRINITY_DN150_c0_g3_i2	1171	979.677	3.27193	14.9928
TRINITY_DN150_c0_g3_i3	2129	1937.68	41.3871	95.884
TRINITY_DN150_c0_g4_i1	451	259.744	1	17.2829
TRINITY_DN150_c0_g5_i1	671	479.677	0	0
TRINITY_DN150_c0_g6_i1	357	166.17	0	0
TRINITY_DN150_c0_g7_i1	1794	1602.68	19	53.2194
TRINITY_DN150_c0_g8_i1	700	508.677	5	44.1255
TRINITY_DN150_c1_g1_i1	423	231.763	0	0
TRINITY_DN150_c1_g2_i1	356	165.17	1	27.1789
TRINITY_DN150_c3_g1_i1	393	201.882	0	0
TRINITY_DN150_c3_g1_i2	316	126.331	1	35.5347
TRINITY_DN150_c5_g1_i1	2199	2007.68	2	4.47196
TRINITY_DN150_c6_g1_i1	243	61.2824	2	146.506
TRINITY_DN150_c7_g1_i1	784	592.677	5	37.8716
TRINITY_DN150_c8_g1_i1	276	88.9142	1	50.4883
TRINITY_DN150_c9_g1_i1	210	37.6411	0	0
TRINITY_DN150_c10_g1_i1	216	41.6379	0	0
TRINITY_DN150_c11_g1_i1	226	48.6002	0	0
TRINITY_DN136_c0_g1_i1	1003	811.677	0.171124	0.946432
TRINITY_DN136_c0_g1_i10	887	695.677	0	0
TRINITY_DN136_c0_g1_i12	572	380.714	0	0
TRINITY_DN136_c0_g1_i14	4926	4734.68	0	0
TRINITY_DN136_c0_g1_i17	4912	4720.68	0	0
TRINITY_DN136_c0_g1_i24	1101	909.677	0	0
TRINITY_DN136_c0_g1_i28	694	502.677	8	71.4436
TRINITY_DN136_c0_g1_i4	4920	4728.68	4.82885	4.58423
TRINITY_DN136_c0_g1_i42	927	735.677	0	0
TRINITY_DN136_c0_g1_i44	1156	964.677	0	0
TRINITY_DN136_c0_g1_i45	4991	4799.68	2.24191e-05	2.09685e-05
TRINITY_DN136_c0_g1_i46	950	758.677	0	0
TRINITY_DN136_c0_g1_i6	4548	4356.68	0	0
TRINITY_DN136_c0_g2_i1	633	441.714	0	0
TRINITY_DN136_c0_g2_i2	506	314.744	6	85.5768
TRINITY_DN136_c1_g1_i1	284	96.2964	0	0
TRINITY_DN136_c2_g1_i1	388	196.897	0	0
TRINITY_DN131_c0_g1_i11	660	468.677	0	0
TRINITY_DN131_c0_g1_i12	1073	881.677	2.39242	12.1812
TRINITY_DN131_c0_g1_i14	1830	1638.68	7.21881	19.7758
TRINITY_DN131_c0_g1_i15	886	694.677	0	0
TRINITY_DN131_c0_g1_i17	1818	1626.68	0	0
TRINITY_DN131_c0_g1_i19	1495	1303.68	0	0
TRINITY_DN131_c0_g1_i21	1142	950.677	0	0
TRINITY_DN131_c0_g1_i4	1224	1032.68	2.28973	9.95362
TRINITY_DN131_c0_g1_i7	1452	1260.68	1.09905	3.91359
TRINITY_DN131_c0_g1_i8	394	202.865	0	0
TRINITY_DN125_c0_g1_i1	2069	1877.68	24.5745	58.7524
TRINITY_DN125_c0_g1_i4	1692	1500.68	18.4255	55.1181
TRINITY_DN139_c0_g1_i1	989	797.677	7	39.3943
TRINITY_DN139_c1_g1_i1	1092	900.677	7	34.8892
TRINITY_DN110_c0_g1_i1	266	80.3353	2	111.76
TRINITY_DN110_c0_g1_i2	1676	1484.68	245.793	743.189
TRINITY_DN110_c0_g1_i4	1543	1351.68	498.64	1656.06
TRINITY_DN110_c0_g1_i5	1619	1427.68	8.5669	26.9374
TRINITY_DN110_c1_g1_i1	224	47.1405	0	0
TRINITY_DN121_c0_g1_i10	1006	814.677	0	0
TRINITY_DN121_c0_g1_i13	1179	987.677	40.3454	183.376
TRINITY_DN121_c0_g1_i16	1253	1061.68	24.3688	103.04
TRINITY_DN121_c0_g1_i3	1386	1194.68	9.28574	34.8922
TRINITY_DN121_c0_g1_i4	1221	1029.68	0	0
TRINITY_DN161_c0_g1_i11	992	800.677	29.3397	164.498
TRINITY_DN161_c0_g1_i2	1829	1637.68	11.8092	32.371
TRINITY_DN161_c0_g1_i3	1362	1170.68	0	0
TRINITY_DN161_c0_g1_i4	1958	1766.68	125.417	318.685
TRINITY_DN161_c0_g1_i5	1332	1140.68	15.5283	61.1115
TRINITY_DN161_c0_g1_i6	591	399.714	0	0
TRINITY_DN161_c0_g1_i7	2117	1925.68	13.9056	32.4166
TRINITY_DN161_c0_g1_i8	794	602.677	8.13121	60.5665
TRINITY_DN161_c1_g1_i12	3564	3372.68	115.75	154.067
TRINITY_DN161_c1_g1_i13	3740	3548.68	315.246	398.791
TRINITY_DN161_c1_g1_i14	1324	1132.68	98.6125	390.83
TRINITY_DN161_c1_g1_i15	2114	1922.68	37.4932	87.5402
TRINITY_DN161_c1_g1_i17	4049	3857.68	9.45551	11.0032
TRINITY_DN161_c1_g1_i18	4588	4396.68	24.2464	24.7562
TRINITY_DN161_c1_g1_i2	1405	1213.68	1.46307e-05	5.41157e-05
TRINITY_DN161_c1_g1_i3	1640	1448.68	60.1962	186.535
TRINITY_DN161_c1_g1_i9	1298	1106.68	4	16.2256
TRINITY_DN161_c1_g2_i1	202	32.4729	1	138.242
TRINITY_DN174_c0_g1_i1	771	579.677	1.17048	9.06439
TRINITY_DN174_c0_g1_i11	925	733.677	2.45715	15.0345
TRINITY_DN174_c0_g1_i12	3020	2828.68	147.028	233.335
TRINITY_DN174_c0_g1_i3	923	731.677	11.8308	72.5869
TRINITY_DN174_c0_g1_i5	1252	1060.68	9.57642	40.5305
TRINITY_DN174_c0_g1_i6	1268	1076.68	15.1033	62.972
TRINITY_DN174_c0_g1_i7	2431	2239.68	18.0088	36.0963
TRINITY_DN174_c0_g1_i8	1154	962.677	1.82467	8.50876
TRINITY_DN174_c0_g2_i1	428	236.763	0	0
TRINITY_DN174_c0_g3_i1	421	229.763	4.68691	91.5732
TRINITY_DN172_c0_g1_i1	1517	1325.68	1	3.38629
TRINITY_DN172_c0_g2_i1	944	752.677	8	47.7137
TRINITY_DN172_c0_g2_i2	995	803.677	0	0
TRINITY_DN172_c0_g3_i1	906	714.677	8.45482	53.1076
TRINITY_DN172_c0_g4_i1	2465	2273.68	0	0
TRINITY_DN172_c0_g4_i5	2493	2301.68	0	0
TRINITY_DN172_c0_g4_i7	1788	1596.68	22.6418	63.6584
TRINITY_DN172_c0_g5_i1	686	494.677	4.22092	38.3043
TRINITY_DN172_c0_g7_i1	393	201.882	2	44.4729
TRINITY_DN172_c1_g1_i1	216	41.6379	0	0
TRINITY_DN172_c2_g1_i1	224	47.1405	0	0
TRINITY_DN172_c2_g2_i1	351	160.235	0	0
TRINITY_DN172_c3_g1_i1	485	293.744	11	168.107
TRINITY_DN172_c4_g1_i1	1019	827.677	10	54.2377
TRINITY_DN172_c5_g1_i1	344	153.386	0	0
TRINITY_DN172_c5_g1_i2	301	112.164	2	80.0456
TRINITY_DN172_c8_g1_i1	323	132.945	0	0
TRINITY_DN172_c9_g1_i1	357	166.17	0	0
TRINITY_DN172_c10_g1_i1	507	315.744	1	14.2176
TRINITY_DN172_c11_g1_i1	349	158.299	2	56.7171
TRINITY_DN172_c12_g1_i1	202	32.4729	3	414.727
TRINITY_DN177_c0_g1_i10	4724	4532.68	0	0
TRINITY_DN177_c0_g1_i16	5051	4859.68	83.3351	76.9809
TRINITY_DN177_c0_g1_i18	677	485.677	0	0
TRINITY_DN177_c0_g1_i20	910	718.677	0	0
TRINITY_DN177_c0_g1_i21	4817	4625.68	16.1049	15.6294
TRINITY_DN177_c0_g1_i24	4656	4464.68	13.0938	13.1655
TRINITY_DN177_c0_g1_i28	4844	4652.68	0.00812769	0.00784199
TRINITY_DN177_c0_g1_i35	3736	3544.68	18.431	23.3418
TRINITY_DN177_c0_g1_i39	3840	3648.68	0.6449	0.793449
TRINITY_DN177_c0_g1_i40	2137	1945.68	9.25462	21.3525
TRINITY_DN177_c0_g1_i41	1689	1497.68	3.71285	11.1289
TRINITY_DN177_c0_g1_i42	383	191.944	0	0
TRINITY_DN177_c0_g1_i45	348	157.324	1.30819	37.3281
TRINITY_DN177_c0_g1_i57	1464	1272.68	0	0
TRINITY_DN177_c0_g1_i66	4967	4775.68	0	0
TRINITY_DN177_c0_g1_i69	4650	4458.68	63.4429	63.8762
TRINITY_DN177_c0_g1_i7	1258	1066.68	0	0
TRINITY_DN177_c0_g1_i9	5078	4886.68	74.6637	68.5896
TRINITY_DN177_c0_g2_i1	687	495.677	6	54.3394
TRINITY_DN177_c1_g1_i1	232	52.9398	0	0
TRINITY_DN177_c2_g1_i1	365	174.088	1	25.7865
TRINITY_DN146_c0_g1_i1	1878	1686.68	42	111.784
TRINITY_DN11179_c0_g1_i1	263	77.7269	0	0
TRINITY_DN11183_c0_g1_i1	293	104.65	2	85.7934
TRINITY_DN11176_c0_g1_i1	228	49.8934	0	0
TRINITY_DN11152_c0_g1_i1	314	124.473	1	36.0651
TRINITY_DN11126_c0_g1_i2	296	107.469	0	0
TRINITY_DN11167_c0_g1_i1	263	77.7269	2	115.51
TRINITY_DN11208_c0_g1_i1	388	196.897	0	0
TRINITY_DN11201_c0_g1_i1	419	227.763	5	98.5482
TRINITY_DN11159_c0_g1_i1	222	45.789	0	0
TRINITY_DN11217_c0_g1_i1	391	199.882	4	89.8358
TRINITY_DN11134_c0_g1_i1	205	34.4417	0	0
TRINITY_DN11122_c0_g1_i1	223	46.4682	0	0
TRINITY_DN11157_c0_g1_i1	284	96.2964	0	0
TRINITY_DN11212_c0_g1_i1	591	399.714	2	22.4617
TRINITY_DN11211_c0_g1_i1	307	117.865	0	0
TRINITY_DN11185_c0_g1_i1	227	49.2034	0	0
TRINITY_DN11213_c0_g1_i1	393	201.882	2	44.4729
TRINITY_DN11189_c0_g1_i1	215	40.995	0	0
TRINITY_DN11154_c0_g1_i1	438	246.744	1	18.1935
TRINITY_DN11166_c0_g1_i1	206	35.043	0	0
TRINITY_DN11214_c0_g1_i1	236	55.9404	1	80.2484
TRINITY_DN11128_c0_g1_i1	239	58.2878	0	0
TRINITY_DN11128_c1_g1_i1	213	39.5904	0	0
TRINITY_DN11162_c0_g1_i1	421	229.763	0	0
TRINITY_DN11137_c0_g1_i1	381	189.944	1	23.634
TRINITY_DN11139_c0_g1_i1	322	131.988	1	34.0117
TRINITY_DN11127_c0_g1_i1	509	317.744	0	0
TRINITY_DN11146_c0_g1_i1	274	87.1836	0	0
TRINITY_DN11145_c0_g1_i1	202	32.4729	0	0
TRINITY_DN11147_c0_g1_i1	217	42.3379	0	0
TRINITY_DN11178_c0_g1_i1	617	425.714	1	10.5449
TRINITY_DN11125_c0_g1_i1	235	55.1331	0	0
TRINITY_DN11144_c0_g1_i1	410	218.781	0	0
TRINITY_DN11184_c0_g1_i1	368	177.032	1	25.3577
TRINITY_DN11193_c0_g1_i1	234	54.3891	1	82.5374
TRINITY_DN11121_c0_g1_i1	495	303.744	1	14.7793
TRINITY_DN11121_c0_g1_i2	352	161.235	0	0
TRINITY_DN11148_c0_g1_i1	233	53.7028	0	0
TRINITY_DN11175_c0_g1_i1	228	49.8934	0	0
TRINITY_DN11141_c0_g1_i1	437	245.744	0	0
TRINITY_DN11150_c0_g1_i1	219	43.7414	1	102.629
TRINITY_DN11192_c0_g1_i1	206	35.043	0	0
TRINITY_DN11168_c0_g1_i1	589	397.714	1	11.2873
TRINITY_DN11169_c0_g1_i1	272	85.4631	0	0
TRINITY_DN11171_c0_g1_i1	401	209.816	0	0
TRINITY_DN11118_c0_g1_i1	303	114.1	0	0
TRINITY_DN11155_c0_g1_i1	252	68.4074	2	131.247
TRINITY_DN11119_c0_g1_i1	412	220.781	2	40.6659
TRINITY_DN11200_c0_g1_i1	320	130.104	0	0
TRINITY_DN11165_c0_g1_i1	258	73.4713	0	0
TRINITY_DN11195_c0_g1_i1	304	115.035	0	0
TRINITY_DN11207_c0_g1_i1	240	59.0609	1	76.0085
TRINITY_DN11138_c0_g1_i1	365	174.088	0	0
TRINITY_DN11215_c0_g1_i1	464	272.744	1	16.4591
TRINITY_DN11143_c0_g1_i1	429	237.763	1	18.8807
TRINITY_DN11129_c0_g1_i1	266	80.3353	0	0
TRINITY_DN11209_c0_g1_i1	459	267.744	0	0
TRINITY_DN11130_c0_g1_i1	314	124.473	0	0
TRINITY_DN11151_c0_g1_i1	287	99.0807	1	45.3078
TRINITY_DN11194_c0_g1_i1	251	67.554	0	0
TRINITY_DN11216_c0_g1_i1	284	96.2964	0	0
TRINITY_DN11132_c0_g1_i1	216	41.6379	2	215.627
TRINITY_DN11190_c0_g1_i1	258	73.4713	1	61.1005
TRINITY_DN11164_c0_g1_i1	257	72.5894	0	0
TRINITY_DN11172_c0_g1_i1	230	51.4311	1	87.2843
TRINITY_DN11140_c0_g1_i1	280	92.6451	0	0
TRINITY_DN11177_c0_g1_i1	212	38.9585	0	0
TRINITY_DN11210_c0_g1_i1	224	47.1405	1	95.2288
TRINITY_DN11181_c0_g1_i1	273	86.3705	0	0
TRINITY_DN11135_c0_g1_i1	239	58.2878	1	77.0166
TRINITY_DN11161_c0_g1_i1	297	108.451	0	0
TRINITY_DN11136_c0_g1_i1	314	124.473	1	36.0651
TRINITY_DN11203_c0_g1_i1	225	47.8924	2	187.467
TRINITY_DN11198_c0_g1_i1	312	122.572	2	73.2486
TRINITY_DN11174_c0_g1_i1	309	119.759	0	0
TRINITY_DN11186_c0_g1_i1	225	47.8924	0	0
TRINITY_DN11187_c0_g1_i1	343	152.386	0	0
TRINITY_DN11182_c0_g1_i1	227	49.2034	1	91.2362
TRINITY_DN11188_c0_g1_i1	225	47.8924	0	0
TRINITY_DN11149_c0_g1_i1	255	70.8096	2	126.794
TRINITY_DN11124_c0_g1_i1	250	66.7456	2	134.515
TRINITY_DN11142_c0_g1_i1	332	141.727	2	63.3491
TRINITY_DN11206_c0_g1_i1	204	33.8184	0	0
TRINITY_DN11199_c0_g1_i1	451	259.744	0	0
TRINITY_DN11160_c0_g1_i1	396	204.865	0	0
TRINITY_DN11120_c0_g1_i1	290	101.835	0	0
TRINITY_DN7603_c0_g1_i1	225	47.8924	1	93.7336
TRINITY_DN7572_c0_g1_i1	513	321.744	1	13.9525
TRINITY_DN7573_c0_g1_i1	357	166.17	1	27.0154
TRINITY_DN7566_c0_g1_i1	325	134.87	0	0
TRINITY_DN7609_c0_g1_i1	343	152.386	1	29.4589
TRINITY_DN7557_c0_g1_i1	245	62.8545	2	142.842
TRINITY_DN7567_c0_g1_i1	268	82.0907	0	0
TRINITY_DN7520_c0_g1_i1	614	422.714	5	53.0989
TRINITY_DN7608_c0_g1_i1	227	49.2034	1	91.2362
TRINITY_DN7585_c0_g1_i1	255	70.8096	0	0
TRINITY_DN7584_c0_g1_i1	352	161.235	0	0
TRINITY_DN7561_c0_g1_i1	278	90.7663	1	49.4581
TRINITY_DN7532_c0_g1_i1	568	376.714	1	11.9165
TRINITY_DN7539_c0_g1_i1	267	81.2	0	0
TRINITY_DN7593_c0_g1_i1	382	190.944	1	23.5102
TRINITY_DN7519_c0_g1_i1	315	125.422	0	0
TRINITY_DN7580_c0_g1_i1	225	47.8924	0	0
TRINITY_DN7606_c0_g1_i1	266	80.3353	0	0
TRINITY_DN7551_c0_g1_i1	365	174.088	0	0
TRINITY_DN7578_c0_g1_i1	260	75.0746	0	0
TRINITY_DN7597_c0_g1_i1	274	87.1836	1	51.4905
TRINITY_DN7596_c0_g1_i1	537	345.744	6	77.9038
TRINITY_DN7583_c0_g1_i1	255	70.8096	0	0
TRINITY_DN7592_c0_g1_i1	566	374.744	0	0
TRINITY_DN7529_c0_g1_i1	1075	883.677	7	35.5604
TRINITY_DN7613_c0_g1_i1	330	139.749	1	32.1228
TRINITY_DN7565_c0_g1_i1	433	241.744	0	0
TRINITY_DN7562_c0_g1_i1	201	31.835	0	0
TRINITY_DN7518_c0_g1_i1	397	205.849	1	21.8079
TRINITY_DN7548_c0_g1_i1	403	211.816	0	0
TRINITY_DN7615_c0_g1_i1	247	64.4132	2	139.385
TRINITY_DN7534_c0_g1_i1	668	476.677	10	94.1755
TRINITY_DN7543_c0_g1_i1	251	67.554	2	132.905
TRINITY_DN7582_c0_g1_i1	210	37.6411	0	0
TRINITY_DN7570_c0_g1_i1	318	128.228	0	0
TRINITY_DN7535_c0_g1_i1	287	99.0807	0	0
TRINITY_DN7550_c0_g1_i1	252	68.4074	1	65.6235
TRINITY_DN7579_c0_g1_i1	325	134.87	1	33.2849
TRINITY_DN7563_c0_g1_i1	336	145.589	0	0
TRINITY_DN7616_c0_g1_i1	254	70.0387	1	64.095
TRINITY_DN7576_c0_g1_i1	438	246.744	0	0
TRINITY_DN7577_c0_g1_i1	297	108.451	0	0
TRINITY_DN7604_c0_g1_i1	356	165.17	0	0
TRINITY_DN7540_c0_g1_i1	232	52.9398	0	0
TRINITY_DN7600_c0_g1_i1	424	232.763	2	38.5725
TRINITY_DN7531_c0_g1_i1	446	254.744	1	17.6221
TRINITY_DN7559_c0_g1_i1	641	449.714	2	19.9644
TRINITY_DN7564_c0_g1_i1	358	167.17	1	26.8537
TRINITY_DN7553_c0_g1_i1	533	341.744	0	0
TRINITY_DN7517_c0_g1_i1	572	380.714	1	11.7913
TRINITY_DN7569_c0_g1_i1	538	346.744	2	25.893
TRINITY_DN7614_c0_g1_i1	238	57.5284	0	0
TRINITY_DN7547_c0_g1_i1	404	212.816	0	0
TRINITY_DN7530_c0_g1_i1	336	145.589	0	0
TRINITY_DN7525_c0_g1_i1	288	99.9831	2	89.7978
TRINITY_DN7612_c0_g1_i1	222	45.789	0	0
TRINITY_DN7523_c0_g1_i1	288	99.9831	0	0
TRINITY_DN7574_c0_g1_i1	326	135.815	22	727.17
TRINITY_DN7605_c0_g1_i1	285	97.1695	1	46.1989
TRINITY_DN7591_c0_g1_i1	314	124.473	1	36.0651
TRINITY_DN7536_c0_g1_i1	245	62.8545	0	0
TRINITY_DN7521_c0_g1_i1	279	91.7362	0	0
TRINITY_DN7568_c0_g1_i1	421	229.763	1	19.5381
TRINITY_DN7526_c0_g1_i1	665	473.677	3	28.4316
TRINITY_DN7586_c0_g1_i1	206	35.043	0	0
TRINITY_DN7549_c0_g1_i1	247	64.4132	0	0
TRINITY_DN7555_c0_g1_i1	842	650.677	2	13.7983
TRINITY_DN7538_c0_g1_i1	216	41.6379	0	0
TRINITY_DN7610_c0_g1_i1	218	43.0694	0	0
TRINITY_DN7527_c0_g1_i1	419	227.763	2	39.4193
TRINITY_DN7560_c0_g1_i1	288	99.9831	2	89.7978
TRINITY_DN7558_c0_g1_i1	373	182.004	0	0
TRINITY_DN7590_c0_g1_i1	333	142.67	0	0
TRINITY_DN7599_c0_g1_i1	533	341.744	2	26.2719
TRINITY_DN7595_c0_g1_i1	245	62.8545	0	0
TRINITY_DN7556_c0_g1_i1	558	366.744	2	24.481
TRINITY_DN7571_c0_g1_i1	346	155.349	1	28.897
TRINITY_DN7581_c0_g1_i1	208	36.362	0	0
TRINITY_DN7552_c0_g1_i1	273	86.3705	0	0
TRINITY_DN7528_c0_g1_i1	219	43.7414	2	205.257
TRINITY_DN7611_c0_g1_i1	214	40.29	0	0
TRINITY_DN7541_c0_g1_i1	226	48.6002	1	92.3685
TRINITY_DN7598_c0_g1_i1	566	374.744	0	0
TRINITY_DN7587_c0_g1_i1	418	226.763	0	0
TRINITY_DN7601_c0_g1_i1	244	62.0804	2	144.623
TRINITY_DN7594_c0_g1_i1	230	51.4311	0	0
TRINITY_DN7588_c0_g1_i1	465	273.744	0	0
TRINITY_DN7542_c0_g1_i1	298	109.381	0	0
TRINITY_DN7533_c0_g1_i1	375	183.989	1	24.3989
TRINITY_DN7546_c0_g1_i1	416	224.781	2	39.9422
TRINITY_DN7602_c0_g1_i1	326	135.815	0	0
TRINITY_DN7537_c0_g1_i1	370	179.004	0	0
TRINITY_DN7607_c0_g1_i1	337	146.554	0	0
TRINITY_DN7545_c0_g1_i1	221	45.1569	0	0
TRINITY_DN3096_c0_g1_i1	318	128.228	0	0
TRINITY_DN3032_c0_g1_i1	241	59.7893	0	0
TRINITY_DN3084_c0_g1_i1	398	206.832	1	21.7042
TRINITY_DN3069_c0_g1_i1	219	43.7414	0	0
TRINITY_DN3023_c0_g1_i1	503	311.744	0	0
TRINITY_DN3022_c0_g1_i1	234	54.3891	0	0
TRINITY_DN3025_c0_g1_i1	1212	1020.68	7	30.7873
TRINITY_DN3035_c0_g1_i1	531	339.744	7	92.4929
TRINITY_DN3077_c0_g1_i1	683	491.677	5	45.6512
TRINITY_DN3102_c0_g1_i1	216	41.6379	3	323.441
TRINITY_DN3074_c0_g1_i1	314	124.473	2	72.1303
TRINITY_DN3071_c0_g1_i1	223	46.4682	0	0
TRINITY_DN3111_c0_g1_i1	243	61.2824	0	0
TRINITY_DN3041_c0_g1_i1	509	317.744	0	0
TRINITY_DN3029_c0_g1_i1	205	34.4417	0	0
TRINITY_DN3094_c0_g1_i1	236	55.9404	0	0
TRINITY_DN3072_c0_g1_i1	296	107.469	0	0
TRINITY_DN3083_c0_g1_i1	772	580.677	6	46.3851
TRINITY_DN3061_c0_g1_i1	239	58.2878	2	154.033
TRINITY_DN3063_c0_g1_i1	1849	1657.68	0	0
TRINITY_DN3088_c0_g1_i1	364	173.088	0	0
TRINITY_DN3070_c0_g1_i1	318	128.228	0	0
TRINITY_DN3036_c0_g1_i1	574	382.714	5	58.6486
TRINITY_DN3057_c0_g1_i1	1641	1449.68	13	40.2563
TRINITY_DN3085_c0_g1_i1	797	605.677	3	22.2353
TRINITY_DN3113_c0_g1_i1	424	232.763	0	0
TRINITY_DN3098_c0_g1_i1	597	405.714	1	11.0648
TRINITY_DN3089_c0_g1_i1	336	145.589	13	400.846
TRINITY_DN3081_c0_g1_i1	295	106.495	0	0
TRINITY_DN3056_c0_g1_i1	383	191.944	1	23.3877
TRINITY_DN3095_c0_g1_i1	764	572.677	5	39.1942
TRINITY_DN3060_c0_g1_i1	468	276.744	2	32.4425
TRINITY_DN3066_c0_g1_i1	650	458.714	2	19.5727
TRINITY_DN3059_c0_g1_i1	460	268.744	0	0
TRINITY_DN3052_c0_g1_i1	255	70.8096	0	0
TRINITY_DN3020_c0_g1_i1	623	431.714	0	0
TRINITY_DN3046_c0_g1_i1	728	536.677	0	0
TRINITY_DN3091_c0_g1_i1	394	202.865	1	22.1286
TRINITY_DN3019_c0_g1_i1	413	221.781	2	40.4825
TRINITY_DN3080_c0_g1_i1	745	553.677	6	48.6471
TRINITY_DN3042_c0_g1_i1	429	237.763	0	0
TRINITY_DN3097_c0_g1_i1	596	404.714	1	11.0921
TRINITY_DN3016_c0_g1_i1	209	37.0291	0	0
TRINITY_DN3049_c0_g1_i1	534	342.744	0	0
TRINITY_DN3049_c0_g1_i2	264	78.5822	0	0
TRINITY_DN3058_c0_g1_i1	321	131.041	1	34.2576
TRINITY_DN3073_c0_g1_i1	260	75.0746	0	0
TRINITY_DN3104_c0_g1_i1	473	281.744	1	15.9334
TRINITY_DN3115_c0_g1_i1	416	224.781	0	0
TRINITY_DN3054_c0_g1_i1	651	459.714	0	0
TRINITY_DN3067_c0_g1_i1	355	164.183	0	0
TRINITY_DN3062_c0_g1_i1	290	101.835	0	0
TRINITY_DN3021_c0_g1_i1	316	126.331	3	106.604
TRINITY_DN3017_c0_g1_i1	211	38.2951	0	0
TRINITY_DN3114_c0_g1_i1	411	219.781	1	20.4255
TRINITY_DN3043_c0_g1_i1	245	62.8545	1	71.4209
TRINITY_DN3093_c0_g1_i1	442	250.744	1	17.9032
TRINITY_DN3040_c0_g1_i1	355	164.183	0	0
TRINITY_DN3075_c0_g1_i1	551	359.744	0	0
TRINITY_DN3050_c0_g1_i1	258	73.4713	0	0
TRINITY_DN3018_c0_g1_i1	245	62.8545	0	0
TRINITY_DN3076_c0_g1_i1	771	579.677	3	23.2326
TRINITY_DN3044_c0_g1_i1	293	104.65	0	0
TRINITY_DN3106_c0_g1_i1	287	99.0807	1	45.3078
TRINITY_DN3045_c0_g1_i1	546	354.744	5	63.2728
TRINITY_DN3079_c0_g1_i1	557	365.744	1	12.274
TRINITY_DN3105_c0_g1_i1	214	40.29	1	111.42
TRINITY_DN3030_c0_g1_i1	679	487.677	3	27.6154
TRINITY_DN3034_c0_g1_i1	308	118.807	1	37.785
TRINITY_DN3110_c0_g1_i1	287	99.0807	2	90.6156
TRINITY_DN3038_c0_g1_i1	219	43.7414	0	0
TRINITY_DN3028_c0_g1_i1	387	195.913	0	0
TRINITY_DN3068_c0_g1_i1	295	106.495	0	0
TRINITY_DN3055_c0_g1_i1	388	196.897	0	0
TRINITY_DN3103_c0_g1_i1	690	498.677	2	18.0042
TRINITY_DN3087_c0_g1_i1	257	72.5894	1	61.8428
TRINITY_DN3086_c0_g1_i1	482	290.744	2	30.8803
TRINITY_DN3051_c0_g1_i1	664	472.677	7	66.4807
TRINITY_DN3039_c0_g1_i1	493	301.744	1	14.8773
TRINITY_DN3027_c0_g1_i1	679	487.677	3	27.6154
TRINITY_DN3099_c0_g1_i1	400	208.816	1	21.498
TRINITY_DN3108_c0_g1_i1	378	186.974	2	48.0187
TRINITY_DN3037_c0_g1_i1	306	116.941	1	38.3881
TRINITY_DN3078_c0_g1_i2	996	804.677	0	0
TRINITY_DN3092_c0_g1_i1	535	343.744	2	26.119
TRINITY_DN3031_c0_g1_i1	331	140.727	0	0
TRINITY_DN3064_c0_g1_i1	329	138.76	0	0
TRINITY_DN3024_c0_g1_i1	657	465.677	3	28.92
TRINITY_DN3033_c0_g1_i1	818	626.677	6	42.9803
