target_id	length	eff_length	est_counts	tpm
TRINITY_DN5702_c0_g1_i1	987	793.607	7	38.9723
TRINITY_DN5691_c0_g1_i1	1913	1719.61	7	17.9859
TRINITY_DN5698_c0_g1_i1	527	333.647	2	26.4854
TRINITY_DN5617_c0_g1_i1	267	80.1493	1	55.1269
TRINITY_DN5699_c0_g1_i1	762	568.647	1	7.76999
TRINITY_DN5636_c0_g1_i1	234	54.0466	1	81.7512
TRINITY_DN5649_c0_g1_i1	705	511.647	1	8.6356
TRINITY_DN5649_c0_g1_i2	614	420.647	0	0
TRINITY_DN5628_c0_g1_i1	218	42.5681	0	0
TRINITY_DN5687_c0_g1_i1	2403	2209.61	0	0
TRINITY_DN5659_c0_g1_i1	423	229.704	0	0
TRINITY_DN5622_c0_g1_i1	290	100.332	0	0
TRINITY_DN5627_c0_g1_i1	316	124.577	0	0
TRINITY_DN5664_c0_g1_i1	322	130.333	1	33.9007
TRINITY_DN5671_c0_g1_i1	603	409.647	0	0
TRINITY_DN5619_c0_g1_i1	364	171.069	1	25.8281
TRINITY_DN5670_c0_g1_i1	725	531.647	1	8.31074
TRINITY_DN5695_c0_g1_i1	578	384.647	1	11.4868
TRINITY_DN5696_c0_g1_i1	360	167.212	1	26.4239
TRINITY_DN5700_c0_g1_i1	396	202.809	0	0
TRINITY_DN5712_c0_g1_i1	2712	2518.61	55	96.4862
TRINITY_DN5697_c0_g1_i1	638	444.647	4	39.7473
TRINITY_DN5688_c0_g1_i1	1161	967.607	2	9.13259
TRINITY_DN5665_c0_g1_i1	578	384.647	3	34.4605
TRINITY_DN5667_c0_g1_i1	255	70.187	0	0
TRINITY_DN5640_c0_g1_i1	269	81.8319	1	53.9933
TRINITY_DN5678_c0_g1_i1	383	189.905	0	0
TRINITY_DN5685_c0_g1_i1	860	666.607	1	6.62816
TRINITY_DN5654_c0_g1_i1	466	272.668	4	64.8169
TRINITY_DN5713_c0_g1_i1	402	208.795	4	84.6454
TRINITY_DN5645_c0_g1_i1	392	198.837	1	22.2211
TRINITY_DN5644_c0_g1_i1	335	142.804	0	0
TRINITY_DN5694_c0_g1_i1	238	56.9997	0	0
TRINITY_DN5660_c0_g1_i1	507	313.647	0	0
TRINITY_DN5624_c0_g1_i1	235	54.7962	1	80.633
TRINITY_DN5677_c0_g1_i1	694	500.647	5	44.1267
TRINITY_DN5714_c0_g1_i1	253	68.6217	1	64.3874
TRINITY_DN5711_c0_g1_i1	665	471.647	0	0
TRINITY_DN5651_c0_g1_i1	257	71.879	2	122.939
TRINITY_DN5630_c0_g1_i1	233	53.2992	1	82.8976
TRINITY_DN5706_c0_g1_i1	292	102.143	0	0
TRINITY_DN5621_c0_g1_i1	278	89.574	1	49.3266
TRINITY_DN5650_c0_g1_i1	527	333.647	0	0
TRINITY_DN5658_c0_g1_i1	678	484.647	2	18.2334
TRINITY_DN5682_c0_g1_i1	805	611.607	1	7.22422
TRINITY_DN5663_c0_g1_i1	251	66.9711	0	0
TRINITY_DN5669_c0_g1_i1	367	174.02	0	0
TRINITY_DN5648_c0_g1_i1	496	302.668	2	29.1962
TRINITY_DN5693_c0_g1_i1	2924	2730.61	14	22.6533
TRINITY_DN5684_c0_g1_i1	407	213.75	0	0
TRINITY_DN5701_c0_g1_i1	544	350.647	4	50.4026
TRINITY_DN5679_c0_g1_i1	717	523.647	5	42.1885
TRINITY_DN5620_c0_g1_i1	257	71.879	0	0
TRINITY_DN5634_c0_g1_i1	235	54.7962	0	0
TRINITY_DN5673_c0_g1_i1	407	213.75	1	20.6708
TRINITY_DN5629_c0_g1_i1	352	159.361	1	27.7256
TRINITY_DN5657_c0_g1_i1	361	168.176	2	52.5446
TRINITY_DN5646_c0_g1_i1	2030	1836.61	14	33.6802
TRINITY_DN5672_c0_g1_i1	288	98.4682	1	44.8711
TRINITY_DN5681_c0_g1_i1	784	590.607	1	7.48109
TRINITY_DN5656_c0_g1_i1	817	623.607	3	21.2556
TRINITY_DN5655_c0_g1_i1	565	371.647	0	0
TRINITY_DN5716_c0_g1_i1	2418	2224.61	11	21.8475
TRINITY_DN5705_c0_g1_i1	343	150.536	2	58.702
TRINITY_DN5703_c0_g1_i1	244	61.5354	0	0
TRINITY_DN5690_c0_g1_i1	476	282.668	2	31.2619
TRINITY_DN5662_c0_g1_i1	335	142.804	1	30.9401
TRINITY_DN5643_c0_g1_i1	362	169.164	2	52.2377
TRINITY_DN5676_c0_g1_i1	584	390.647	6	67.8625
TRINITY_DN5715_c0_g1_i1	700	506.647	1	8.72083
TRINITY_DN5626_c0_g1_i1	220	43.92	1	100.601
TRINITY_DN5708_c0_g1_i1	463	269.668	2	32.769
TRINITY_DN5642_c0_g1_i1	301	110.505	0	0
TRINITY_DN5686_c0_g1_i1	351	158.372	0	0
TRINITY_DN5638_c0_g1_i1	214	39.9049	0	0
TRINITY_DN5704_c0_g1_i1	450	256.687	1	17.2131
TRINITY_DN5639_c0_g1_i1	207	35.3976	0	0
TRINITY_DN5692_c0_g1_i1	1041	847.607	3	15.6383
TRINITY_DN5683_c0_g1_i1	671	477.647	1	9.25031
TRINITY_DN5625_c0_g1_i1	423	229.704	2	38.4702
TRINITY_DN5707_c0_g1_i1	736	542.647	6	48.8536
TRINITY_DN5652_c0_g1_i1	578	384.647	0	0
TRINITY_DN5307_c0_g1_i1	229	50.4183	0	0
TRINITY_DN5226_c0_g1_i1	437	243.687	0	0
TRINITY_DN5242_c0_g1_i1	316	124.577	2	70.9342
TRINITY_DN5236_c0_g1_i1	291	101.224	0	0
TRINITY_DN5260_c0_g1_i1	533	339.647	3	39.0262
TRINITY_DN5308_c0_g1_i1	244	61.5354	0	0
TRINITY_DN5287_c0_g1_i1	262	75.9386	0	0
TRINITY_DN5313_c0_g1_i1	287	97.6167	0	0
TRINITY_DN5316_c0_g1_i1	420	226.704	0	0
TRINITY_DN5223_c0_g1_i1	337	144.743	0	0
TRINITY_DN5294_c0_g1_i1	328	136.07	0	0
TRINITY_DN5243_c0_g1_i1	520	326.647	0	0
TRINITY_DN5257_c0_g1_i1	277	88.7626	1	49.7774
TRINITY_DN5227_c0_g1_i1	300	109.56	0	0
TRINITY_DN5272_c0_g1_i1	316	124.577	0	0
TRINITY_DN5286_c0_g1_i1	286	96.7219	0	0
TRINITY_DN5279_c0_g1_i1	488	294.668	3	44.9832
TRINITY_DN5229_c0_g1_i1	308	117.077	0	0
TRINITY_DN5296_c0_g1_i1	278	89.574	0	0
TRINITY_DN5306_c0_g1_i1	265	78.4255	0	0
TRINITY_DN5280_c0_g1_i1	234	54.0466	1	81.7512
TRINITY_DN5264_c0_g1_i1	234	54.0466	0	0
TRINITY_DN5281_c0_g1_i1	288	98.4682	1	44.8711
TRINITY_DN5237_c0_g1_i1	636	442.647	3	29.9452
TRINITY_DN5276_c0_g1_i1	224	46.7021	0	0
TRINITY_DN5265_c0_g1_i1	270	82.6982	1	53.4277
TRINITY_DN5283_c0_g1_i1	431	237.687	0	0
TRINITY_DN5239_c0_g1_i1	267	80.1493	0	0
TRINITY_DN5267_c0_g1_i1	420	226.704	0	0
TRINITY_DN5277_c0_g1_i1	228	49.6856	1	88.9268
TRINITY_DN5241_c0_g1_i1	244	61.5354	1	71.8022
TRINITY_DN5282_c0_g1_i1	353	160.361	0	0
TRINITY_DN5252_c0_g1_i1	315	123.665	1	35.7287
TRINITY_DN5228_c0_g1_i1	425	231.704	5	95.3454
TRINITY_DN5231_c0_g1_i1	481	287.668	0	0
TRINITY_DN5231_c0_g1_i2	451	257.687	1	17.1463
TRINITY_DN5217_c0_g1_i1	223	46.029	0	0
TRINITY_DN5234_c0_g1_i1	213	39.235	0	0
TRINITY_DN5261_c0_g1_i1	209	36.662	1	120.517
TRINITY_DN5255_c0_g1_i1	238	56.9997	0	0
TRINITY_DN5290_c0_g1_i1	367	174.02	2	50.7801
TRINITY_DN5285_c0_g1_i1	233	53.2992	0	0
TRINITY_DN5245_c0_g1_i1	245	62.3354	0	0
TRINITY_DN5218_c0_g1_i1	261	75.1029	1	58.831
TRINITY_DN5305_c0_g1_i1	280	91.3696	0	0
TRINITY_DN5258_c0_g1_i1	358	165.247	1	26.7381
TRINITY_DN5263_c0_g1_i1	266	79.2321	1	55.765
TRINITY_DN5293_c0_g1_i1	238	56.9997	0	0
TRINITY_DN5274_c0_g1_i1	216	41.2212	0	0
TRINITY_DN5247_c0_g1_i1	227	48.9587	0	0
TRINITY_DN5219_c0_g1_i1	327	135.089	0	0
TRINITY_DN5268_c0_g1_i1	317	125.532	2	70.3942
TRINITY_DN5221_c0_g1_i1	242	59.9934	0	0
TRINITY_DN5301_c0_g1_i1	237	56.2659	0	0
TRINITY_DN5289_c0_g1_i1	202	32.2364	0	0
TRINITY_DN5315_c0_g1_i1	487	293.668	1	15.0455
TRINITY_DN5222_c0_g1_i1	334	141.834	0	0
TRINITY_DN5249_c0_g1_i1	247	63.7821	1	69.273
TRINITY_DN5303_c0_g1_i1	271	83.5206	0	0
TRINITY_DN5232_c0_g1_i1	413	219.735	0	0
TRINITY_DN5266_c0_g1_i1	210	37.2811	1	118.515
TRINITY_DN5246_c0_g1_i1	288	98.4682	0	0
TRINITY_DN5233_c0_g1_i1	431	237.687	0	0
TRINITY_DN5299_c0_g1_i1	211	37.9049	1	116.565
TRINITY_DN5253_c0_g1_i1	224	46.7021	0	0
TRINITY_DN5298_c0_g1_i1	210	37.2811	1	118.515
TRINITY_DN5302_c0_g1_i1	253	68.6217	0	0
TRINITY_DN5220_c0_g1_i1	502	308.668	0	0
TRINITY_DN5262_c0_g1_i1	225	47.5104	1	92.9981
TRINITY_DN5225_c0_g1_i1	288	98.4682	1	44.8711
TRINITY_DN5292_c0_g1_i1	330	137.992	1	32.0191
TRINITY_DN5309_c0_g1_i1	330	137.992	1	32.0191
TRINITY_DN5270_c0_g1_i1	303	112.338	0	0
TRINITY_DN5240_c0_g1_i1	258	72.671	1	60.7998
TRINITY_DN5312_c0_g1_i1	237	56.2659	3	235.58
TRINITY_DN5304_c0_g1_i1	331	138.943	1	31.7999
TRINITY_DN5244_c0_g1_i1	388	194.878	0	0
TRINITY_DN5271_c0_g1_i1	419	225.704	0	0
TRINITY_DN5250_c0_g1_i1	315	123.665	0	0
TRINITY_DN5291_c0_g1_i1	291	101.224	0	0
TRINITY_DN5278_c0_g1_i1	275	87.0134	1	50.7781
TRINITY_DN5314_c0_g1_i1	250	66.1766	0	0
TRINITY_DN5288_c0_g1_i1	382	188.919	2	46.7754
TRINITY_DN5256_c0_g1_i1	261	75.1029	0	0
TRINITY_DN5311_c0_g1_i1	225	47.5104	0	0
TRINITY_DN5235_c0_g1_i1	324	132.259	2	66.8141
TRINITY_DN5300_c0_g1_i1	320	128.406	1	34.4094
TRINITY_DN5259_c0_g1_i1	265	78.4255	1	56.3385
TRINITY_DN12105_c0_g1_i1	289	99.3898	0	0
TRINITY_DN12042_c0_g1_i1	305	114.225	0	0
TRINITY_DN12079_c0_g1_i1	369	176.02	2	50.2031
TRINITY_DN12036_c0_g1_i1	386	192.892	0	0
TRINITY_DN12065_c0_g1_i1	504	310.647	0	0
TRINITY_DN12067_c0_g1_i1	219	43.2473	0	0
TRINITY_DN12054_c0_g1_i1	1493	1299.61	9	30.598
TRINITY_DN12090_c0_g1_i1	288	98.4682	0	0
TRINITY_DN12050_c0_g1_i1	333	140.854	3	94.1053
TRINITY_DN12088_c0_g1_i1	277	88.7626	0	0
TRINITY_DN12043_c0_g1_i1	302	111.434	0	0
TRINITY_DN12072_c0_g1_i1	1035	841.607	1	5.24993
TRINITY_DN12086_c0_g1_i1	265	78.4255	0	0
TRINITY_DN12117_c0_g1_i1	377	183.919	1	24.0235
TRINITY_DN12108_c0_g1_i1	217	41.917	0	0
TRINITY_DN12038_c0_g1_i1	230	51.1486	2	172.766
TRINITY_DN12033_c0_g1_i1	1687	1493.61	0	0
TRINITY_DN12113_c0_g1_i1	453	259.687	1	17.0142
TRINITY_DN12035_c0_g1_i1	439	245.687	4	71.935
TRINITY_DN12104_c0_g1_i1	286	96.7219	0	0
TRINITY_DN12112_c0_g1_i1	581	387.647	2	22.7959
TRINITY_DN12106_c0_g1_i1	1739	1545.61	9	25.728
TRINITY_DN12064_c0_g1_i1	661	467.647	3	28.3443
TRINITY_DN12075_c0_g1_i1	471	277.668	2	31.8249
TRINITY_DN12022_c0_g1_i1	436	242.687	0	0
TRINITY_DN12074_c0_g1_i1	397	203.795	1	21.6805
TRINITY_DN12083_c0_g1_i1	224	46.7021	0	0
TRINITY_DN12025_c0_g1_i1	761	567.647	5	38.9184
TRINITY_DN12093_c0_g1_i1	215	40.5794	0	0
TRINITY_DN12110_c0_g1_i1	206	34.7064	2	254.615
TRINITY_DN12037_c0_g1_i1	266	79.2321	0	0
TRINITY_DN12058_c0_g1_i1	321	129.351	1.50024	51.245
TRINITY_DN12058_c0_g1_i2	409	215.735	2.49976	51.1966
TRINITY_DN12056_c0_g1_i1	658	464.647	2	19.0182
TRINITY_DN12115_c0_g1_i1	323	131.287	1	33.6544
TRINITY_DN12111_c0_g1_i1	633	439.647	0	0
TRINITY_DN12066_c0_g1_i1	2822	2628.61	21	35.2985
TRINITY_DN12046_c0_g1_i1	393	199.823	2	44.2229
TRINITY_DN12094_c0_g1_i1	546	352.647	3	37.5876
TRINITY_DN12040_c0_g1_i1	520	326.647	0	0
TRINITY_DN12052_c0_g1_i1	730	536.647	4	32.9332
TRINITY_DN12099_c0_g1_i1	762	568.647	1	7.76999
TRINITY_DN12089_c0_g1_i1	658	464.647	4	38.0364
TRINITY_DN12116_c0_g1_i1	782	588.607	5	37.5325
TRINITY_DN12092_c0_g1_i1	289	99.3898	0	0
TRINITY_DN12034_c0_g1_i1	289	99.3898	2	88.9101
TRINITY_DN12077_c0_g1_i1	1209	1015.61	9	39.1543
TRINITY_DN12059_c0_g1_i1	1287	1093.61	10	40.4019
TRINITY_DN12084_c0_g1_i1	327	135.089	1	32.7072
TRINITY_DN12048_c0_g1_i1	329	137.031	1	32.2436
TRINITY_DN12039_c0_g1_i1	386	192.892	2	45.8119
TRINITY_DN12051_c0_g1_i1	744	550.647	1	8.02398
TRINITY_DN12103_c0_g1_i1	285	95.8193	3	138.335
TRINITY_DN12098_c0_g1_i1	394	200.823	1	22.0013
TRINITY_DN12081_c0_g1_i1	787	593.607	5	37.2164
TRINITY_DN12076_c0_g1_i1	872	678.607	4	26.0438
TRINITY_DN12027_c0_g1_i1	504	310.647	1	14.2232
TRINITY_DN12068_c0_g1_i1	896	702.607	3	18.8657
TRINITY_DN12100_c0_g1_i1	450	256.687	2	34.4262
TRINITY_DN12044_c0_g1_i1	550	356.647	0	0
TRINITY_DN12030_c0_g1_i1	640	446.647	0	0
TRINITY_DN12069_c0_g1_i1	379	185.919	0	0
TRINITY_DN12070_c0_g1_i1	261	75.1029	1	58.831
TRINITY_DN12031_c0_g1_i1	1338	1144.61	6	23.161
TRINITY_DN12045_c0_g1_i1	370	177.02	4	99.8391
TRINITY_DN12020_c0_g1_i1	331	138.943	0	0
TRINITY_DN12107_c0_g1_i1	317	125.532	0	0
TRINITY_DN12114_c0_g1_i1	506	312.647	0	0
TRINITY_DN12061_c0_g1_i1	409	215.735	2	40.9611
TRINITY_DN12096_c0_g1_i1	332	139.914	0	0
TRINITY_DN12095_c0_g1_i1	1171	977.607	0	0
TRINITY_DN12101_c0_g1_i1	792	598.607	0	0
TRINITY_DN12032_c0_g1_i1	725	531.647	2	16.6215
TRINITY_DN12049_c0_g1_i1	434	240.687	0	0
TRINITY_DN12080_c0_g1_i1	803	609.607	11	79.7271
TRINITY_DN12062_c0_g1_i1	212	38.5696	0	0
TRINITY_DN12109_c0_g1_i1	1072	878.607	1	5.02885
TRINITY_DN12091_c0_g1_i1	881	687.607	3	19.2772
TRINITY_DN12021_c0_g1_i1	377	183.919	0	0
TRINITY_DN12026_c0_g1_i1	458	264.687	0	0
TRINITY_DN12053_c0_g1_i1	329	137.031	0	0
TRINITY_DN12060_c0_g1_i1	326	134.136	0	0
TRINITY_DN12085_c0_g1_i1	325	133.212	0	0
TRINITY_DN12057_c0_g1_i1	402	208.795	0	0
TRINITY_DN12082_c0_g1_i1	323	131.287	0	0
TRINITY_DN12055_c0_g1_i1	324	132.259	2	66.8141
TRINITY_DN12063_c0_g1_i1	768	574.607	4	30.7576
TRINITY_DN12023_c0_g1_i1	344	151.536	0	0
TRINITY_DN12028_c0_g1_i1	265	78.4255	0	0
TRINITY_DN12102_c0_g1_i1	429	235.687	1	18.7468
TRINITY_DN12087_c0_g1_i1	832	638.607	0	0
TRINITY_DN12047_c0_g1_i1	821	627.607	3	21.1201
TRINITY_DN12097_c0_g1_i1	358	165.247	1	26.7381
TRINITY_DN12029_c0_g1_i1	539	345.647	1	12.7829
TRINITY_DN12041_c0_g1_i1	712	518.647	2	17.0381
TRINITY_DN12024_c0_g1_i1	886	692.607	0	0
TRINITY_DN7201_c0_g1_i1	341	148.589	2	59.4713
TRINITY_DN7179_c0_g1_i1	417	223.72	1	19.7496
TRINITY_DN7187_c0_g1_i1	299	108.599	0	0
TRINITY_DN7139_c0_g1_i1	438	244.687	0	0
TRINITY_DN7132_c0_g1_i1	402	208.795	3	63.4841
TRINITY_DN7138_c0_g1_i1	304	113.282	1	39.0035
TRINITY_DN7121_c0_g1_i1	567	373.647	4	47.3001
TRINITY_DN7145_c0_g1_i1	394	200.823	0	0
TRINITY_DN7175_c0_g1_i1	573	379.647	1	11.6381
TRINITY_DN7125_c0_g1_i1	565	371.647	3	35.666
TRINITY_DN7144_c0_g1_i1	311	119.951	0	0
TRINITY_DN7191_c0_g1_i1	281	92.2362	2	95.8057
TRINITY_DN7156_c0_g1_i1	230	51.1486	0	0
TRINITY_DN7140_c0_g1_i1	1175	981.607	7	31.5082
TRINITY_DN7159_c0_g1_i1	294	103.988	0	0
TRINITY_DN7148_c0_g1_i1	287	97.6167	0	0
TRINITY_DN7130_c0_g1_i1	455	261.687	2	33.7684
TRINITY_DN7155_c0_g1_i1	263	76.7557	0	0
TRINITY_DN7190_c0_g1_i1	282	93.1756	2	94.8398
TRINITY_DN7124_c0_g1_i1	287	97.6167	0	0
TRINITY_DN7162_c0_g1_i1	289	99.3898	1	44.455
TRINITY_DN7127_c0_g1_i1	540	346.647	0	0
TRINITY_DN7149_c0_g1_i1	219	43.2473	0	0
TRINITY_DN7208_c0_g1_i1	580	386.647	0	0
TRINITY_DN7183_c0_g1_i1	832	638.607	5	34.5939
TRINITY_DN7196_c0_g1_i1	346	153.493	0	0
TRINITY_DN7170_c0_g1_i1	407	213.75	2	41.3415
TRINITY_DN7180_c0_g1_i1	441	247.687	1	17.8385
TRINITY_DN7200_c0_g1_i1	404	210.78	2	41.9241
TRINITY_DN7210_c0_g1_i1	421	227.704	0	0
TRINITY_DN7197_c0_g1_i1	367	174.02	2	50.7801
TRINITY_DN7157_c0_g1_i1	251	66.9711	0	0
TRINITY_DN7117_c0_g1_i1	296	105.829	1	41.75
TRINITY_DN7174_c0_g1_i1	223	46.029	0	0
TRINITY_DN7150_c0_g1_i1	224	46.7021	0	0
TRINITY_DN7136_c0_g1_i1	398	204.795	1	21.5747
TRINITY_DN7206_c0_g1_i1	486	292.668	1	15.0969
TRINITY_DN7184_c0_g1_i1	235	54.7962	2	161.266
TRINITY_DN7165_c0_g1_i1	458	264.687	1	16.6928
TRINITY_DN7178_c0_g1_i1	305	114.225	0	0
TRINITY_DN7166_c0_g1_i1	433	239.687	1	18.4339
TRINITY_DN7129_c0_g1_i1	400	206.795	0	0
TRINITY_DN7213_c0_g1_i1	232	52.545	1	84.0875
TRINITY_DN7163_c0_g1_i1	392	198.837	0	0
TRINITY_DN7188_c0_g1_i1	394	200.823	0	0
TRINITY_DN7164_c0_g1_i1	378	184.919	0	0
TRINITY_DN7143_c0_g1_i1	210	37.2811	2	237.03
TRINITY_DN7167_c0_g1_i1	281	92.2362	2	95.8057
TRINITY_DN7154_c0_g1_i1	341	148.589	1	29.7356
TRINITY_DN7211_c0_g1_i1	416	222.72	3	59.5149
TRINITY_DN7212_c0_g1_i1	202	32.2364	0	0
TRINITY_DN7126_c0_g1_i1	298	107.692	1	41.028
TRINITY_DN7192_c0_g1_i1	956	762.607	4	23.1751
TRINITY_DN7137_c0_g1_i1	216	41.2212	0	0
TRINITY_DN7131_c0_g1_i1	434	240.687	0	0
TRINITY_DN7214_c0_g1_i1	371	177.995	1	24.823
TRINITY_DN7216_c0_g1_i1	321	129.351	1	34.1579
TRINITY_DN7193_c0_g1_i1	754	560.647	0	0
TRINITY_DN7142_c0_g1_i1	537	343.647	1	12.8573
TRINITY_DN7202_c0_g1_i1	205	34.1665	0	0
TRINITY_DN7161_c0_g1_i1	405	211.78	3	62.5892
TRINITY_DN7141_c0_g1_i1	620	426.647	1	10.3561
TRINITY_DN7185_c0_g1_i1	370	177.02	0	0
TRINITY_DN7160_c0_g1_i1	295	104.95	0	0
TRINITY_DN7119_c0_g1_i1	284	94.9573	0	0
TRINITY_DN7177_c0_g1_i1	365	172.056	0	0
TRINITY_DN7186_c0_g1_i1	253	68.6217	0	0
TRINITY_DN7194_c0_g1_i1	258	72.671	3	182.399
TRINITY_DN7207_c0_g1_i1	470	276.668	4	63.8798
TRINITY_DN7172_c0_g1_i1	997	803.607	1	5.49819
TRINITY_DN7169_c0_g1_i1	366	173.044	1	25.5332
TRINITY_DN7209_c0_g1_i1	405	211.78	2	41.7261
TRINITY_DN7176_c0_g1_i1	305	114.225	1	38.6814
TRINITY_DN7134_c0_g1_i1	579	385.647	0	0
TRINITY_DN7198_c0_g1_i1	563	369.647	1	11.953
TRINITY_DN7120_c0_g1_i1	234	54.0466	0	0
TRINITY_DN7158_c0_g1_i1	277	88.7626	1	49.7774
TRINITY_DN7203_c0_g1_i1	297	106.769	1	41.3828
TRINITY_DN7168_c0_g1_i1	329	137.031	0	0
TRINITY_DN7135_c0_g1_i1	327	135.089	2	65.4145
TRINITY_DN7199_c0_g1_i1	226	48.2587	2	183.112
TRINITY_DN7128_c0_g1_i1	756	562.647	6	47.1171
TRINITY_DN7189_c0_g1_i1	578	384.647	3	34.4605
TRINITY_DN7153_c0_g1_i1	274	86.1276	1	51.3004
TRINITY_DN7182_c0_g1_i1	381	187.919	0	0
TRINITY_DN7122_c0_g1_i1	243	60.8112	0	0
TRINITY_DN7171_c0_g1_i1	351	158.372	2	55.7973
TRINITY_DN7204_c0_g1_i1	704	510.647	1	8.65251
TRINITY_DN7133_c0_g1_i1	272	84.4093	0	0
TRINITY_DN7195_c0_g1_i1	473	279.668	0	0
TRINITY_DN7215_c0_g1_i1	544	350.647	0	0
TRINITY_DN7173_c0_g1_i1	226	48.2587	0	0
TRINITY_DN7146_c0_g1_i1	485	291.668	0	0
TRINITY_DN7118_c0_g1_i1	777	583.607	0	0
TRINITY_DN7123_c0_g1_i1	426	232.704	0	0
TRINITY_DN11548_c0_g1_i1	365	172.056	1	25.6798
TRINITY_DN11577_c0_g1_i1	2080	1886.61	111	259.959
TRINITY_DN11520_c0_g1_i1	290	100.332	3	132.112
TRINITY_DN11518_c0_g1_i1	235	54.7962	0	0
TRINITY_DN11571_c0_g1_i1	362	169.164	1	26.1188
TRINITY_DN11565_c0_g1_i1	292	102.143	0	0
TRINITY_DN11595_c0_g1_i1	715	521.647	1	8.47006
TRINITY_DN11553_c0_g1_i1	309	118.018	1	37.4381
TRINITY_DN11601_c0_g1_i1	326	134.136	0	0
TRINITY_DN11547_c0_g1_i1	428	234.704	2	37.6507
TRINITY_DN11586_c0_g1_i1	298	107.692	0	0
TRINITY_DN11615_c0_g1_i1	308	117.077	1	37.7391
TRINITY_DN11597_c0_g1_i1	259	73.4942	1	60.1187
TRINITY_DN11616_c0_g1_i1	1082	888.607	4	19.889
TRINITY_DN11528_c0_g1_i1	220	43.92	0	0
TRINITY_DN11556_c0_g1_i1	254	69.3894	0	0
TRINITY_DN11563_c0_g1_i1	573	379.647	3	34.9144
TRINITY_DN11564_c0_g1_i1	470	276.668	2	31.9399
TRINITY_DN11573_c0_g1_i1	853	659.607	5	33.4925
TRINITY_DN11588_c0_g1_i1	258	72.671	0	0
TRINITY_DN11539_c0_g1_i1	221	44.6213	0	0
TRINITY_DN11604_c0_g1_i1	461	267.687	3	49.5172
TRINITY_DN11540_c0_g1_i1	263	76.7557	1	57.5641
TRINITY_DN11555_c0_g1_i1	868	674.607	3	19.6487
TRINITY_DN11530_c0_g1_i1	258	72.671	0	0
TRINITY_DN11542_c0_g1_i1	213	39.235	0	0
TRINITY_DN11567_c0_g1_i1	467	273.668	0	0
TRINITY_DN11561_c0_g1_i1	519	325.647	2	27.136
TRINITY_DN11579_c0_g1_i1	305	114.225	2	77.3628
TRINITY_DN11543_c0_g1_i1	268	80.9463	0	0
TRINITY_DN11568_c0_g1_i1	228	49.6856	0	0
TRINITY_DN11593_c0_g1_i1	1111	917.607	1	4.81511
TRINITY_DN11524_c0_g1_i1	281	92.2362	0	0
TRINITY_DN11574_c0_g1_i1	550	356.647	1	12.3887
TRINITY_DN11562_c0_g1_i1	310	118.968	0	0
TRINITY_DN11566_c0_g1_i1	1061	867.607	12	61.1113
TRINITY_DN11572_c0_g1_i1	214	39.9049	0	0
TRINITY_DN11552_c0_g1_i1	556	362.647	0	0
TRINITY_DN11534_c0_g1_i1	208	36.0187	0	0
TRINITY_DN11535_c0_g1_i1	303	112.338	0	0
TRINITY_DN11580_c0_g1_i1	227	48.9587	1	90.247
TRINITY_DN11581_c0_g1_i1	430	236.687	0	0
TRINITY_DN11589_c0_g1_i1	531	337.647	1	13.0858
TRINITY_DN11607_c0_g1_i1	691	497.647	5	44.3927
TRINITY_DN11602_c0_g1_i1	1016	822.607	3	16.1136
TRINITY_DN11603_c0_g1_i1	294	103.988	1	42.4894
TRINITY_DN11611_c0_g1_i1	783	589.607	5	37.4689
TRINITY_DN11606_c0_g1_i1	1260	1066.61	4	16.5699
TRINITY_DN11592_c0_g1_i1	575	381.647	1	11.5771
TRINITY_DN11559_c0_g1_i1	1222	1028.61	5	21.4775
TRINITY_DN11599_c0_g1_i1	220	43.92	0	0
TRINITY_DN11541_c0_g1_i1	239	57.699	0	0
TRINITY_DN11549_c0_g1_i1	1601	1407.61	467	1465.88
TRINITY_DN11538_c0_g1_i1	214	39.9049	0	0
TRINITY_DN11550_c0_g1_i1	283	94.0738	1	46.9672
TRINITY_DN11529_c0_g1_i1	218	42.5681	0	0
TRINITY_DN11591_c0_g1_i1	643	449.647	0	0
TRINITY_DN11590_c0_g1_i1	443	249.687	2	35.3913
TRINITY_DN11560_c0_g1_i1	288	98.4682	0	0
TRINITY_DN11546_c0_g1_i1	240	58.4427	0	0
TRINITY_DN11554_c0_g1_i1	302	111.434	0	0
TRINITY_DN11617_c0_g1_i1	247	63.7821	1	69.273
TRINITY_DN11576_c0_g1_i1	379	185.919	3	71.2953
TRINITY_DN11582_c0_g1_i1	420	226.704	0	0
TRINITY_DN11605_c0_g1_i1	258	72.671	0	0
TRINITY_DN11551_c0_g1_i1	849	655.607	2	13.4787
TRINITY_DN11609_c0_g1_i1	275	87.0134	0	0
TRINITY_DN11521_c0_g1_i1	294	103.988	0	0
TRINITY_DN11578_c0_g1_i1	832	638.607	7	48.4315
TRINITY_DN11569_c0_g1_i1	890	696.607	2	12.6854
TRINITY_DN11519_c0_g1_i1	265	78.4255	0	0
TRINITY_DN11587_c0_g1_i1	698	504.647	1	8.75539
TRINITY_DN11610_c0_g1_i1	283	94.0738	1	46.9672
TRINITY_DN11532_c0_g1_i1	254	69.3894	0	0
TRINITY_DN11594_c0_g1_i1	264	77.6116	0	0
TRINITY_DN11533_c0_g1_i1	226	48.2587	1	91.5562
